18000, 0, 0.002449, 2.11637, 0, 0.002053, 0.002143, 0.001937, 0, 0.00241, 0.002028, 0, 0.001972, 0.002148, 0.001995, 
19000, 0, 0.002334, 1.90116, 0, 0.002121, 0.002259, 0.00223, 0, 0.002573, 0.002134, 0, 0.002094, 0.002589, 0.00211, 
20000, 0, 0.002124, 1.98814, 0, 0.002824, 0.002745, 0.002499, 0, 0.002782, 0.002659, 0, 0.003669, 0.003416, 0.002946, 
21000, 0, 0.002193, 2.2244, 0, 0.002321, 0.00249, 0.002298, 0, 0.00287, 0.002348, 0, 0.002362, 0.002815, 0.002315, 
22000, 0, 0.00233, 2.21925, 0, 0.002608, 0.002598, 0.002355, 0, 0.003081, 0.002456, 0, 0.002393, 0.002798, 0.00241, 
23000, 0, 0.002415, 2.39244, 0, 0.002518, 0.002814, 0.002585, 0, 0.003462, 0.002965, 0, 0.002635, 0.002716, 0.002643, 
24000, 0, 0.002524, 2.41568, 0, 0.002637, 0.002819, 0.002743, 0, 0.003146, 0.002696, 0, 0.002769, 0.002813, 0.002744, 
25000, 0, 0.002657, 2.47636, 0, 0.002858, 0.00298, 0.002838, 0, 0.003268, 0.002768, 0, 0.00292, 0.002925, 0.002952, 
26000, 0, 0.003449, 2.65248, 0, 0.002839, 0.003055, 0.002769, 0, 0.003397, 0.002991, 0, 0.002804, 0.003072, 0.003004, 
27000, 0, 0.002937, 2.75552, 0, 0.002935, 0.003321, 0.004731, 0, 0.00516, 0.004439, 0, 0.003484, 0.00364, 0.003023, 
28000, 0, 0.004196, 2.79624, 0, 0.003048, 0.00327, 0.002972, 0, 0.003639, 0.003082, 0, 0.003008, 0.00325, 0.00304, 
29000, 0, 0.003023, 2.84761, 0, 0.00314, 0.00337, 0.003066, 0, 0.00377, 0.003194, 0, 0.003092, 0.003385, 0.005007, 
30000, 0, 0.00321, 3.0548, 0, 0.003284, 0.003485, 0.003195, 0, 0.003912, 0.00392, 0, 0.005018, 0.004582, 0.003764, 
31000, 0, 0.003214, 3.0974, 0, 0.003348, 0.003603, 0.003292, 0, 0.004029, 0.003404, 0, 0.003299, 0.004686, 0.004761, 
32000, 0, 0.003316, 3.12667, 0, 0.003444, 0.003722, 0.003397, 0, 0.00415, 0.003502, 0, 0.003401, 0.003722, 0.003453, 
33000, 0, 0.003545, 3.23445, 0, 0.003714, 0.003953, 0.003618, 0, 0.004399, 0.003737, 0, 0.003645, 0.004283, 0.003707, 
34000, 0, 0.003653, 3.37123, 0, 0.003886, 0.004093, 0.003716, 0, 0.004529, 0.003849, 0, 0.003733, 0.004065, 0.003778, 
35000, 0, 0.003755, 3.56285, 0, 0.003885, 0.004174, 0.003819, 0, 0.004658, 0.004291, 0, 0.003882, 0.004185, 0.003881, 
36000, 0, 0.003855, 3.5201, 0, 0.004003, 0.004318, 0.003919, 0, 0.00478, 0.004053, 0, 0.00394, 0.004297, 0.00398, 
37000, 0, 0.003932, 3.65584, 0, 0.004099, 0.004374, 0.003979, 0, 0.007143, 0.005658, 0, 0.004671, 0.004616, 0.004097, 
38000, 0, 0.004041, 3.85092, 0, 0.004886, 0.004603, 0.004111, 0, 0.005022, 0.00426, 0, 0.004207, 0.004492, 0.00417, 
39000, 0, 0.004127, 3.8284, 0, 0.00433, 0.004627, 0.004223, 0, 0.005159, 0.004363, 0, 0.004259, 0.004614, 0.004325, 
40000, 0, 0.004301, 3.95488, 0, 0.004426, 0.004758, 0.004325, 0, 0.005286, 0.0045, 0, 0.006048, 0.006556, 0.005123, 
41000, 0, 0.004349, 3.98636, 0, 0.004541, 0.004845, 0.004411, 0, 0.005418, 0.004596, 0, 0.004467, 0.004852, 0.004502, 
42000, 0, 0.004441, 4.10251, 0, 0.004627, 0.004969, 0.004535, 0, 0.005536, 0.004691, 0, 0.004571, 0.004976, 0.004611, 
43000, 0, 0.004543, 4.20043, 0, 0.005513, 0.005072, 0.004588, 0, 0.005612, 0.004756, 0, 0.004636, 0.005025, 0.004673, 
44000, 0, 0.004623, 4.27609, 0, 0.004813, 0.005166, 0.004698, 0, 0.005749, 0.004898, 0, 0.004765, 0.005167, 0.004825, 
45000, 0, 0.004712, 4.50581, 0, 0.004945, 0.005299, 0.004896, 0, 0.005872, 0.004971, 0, 0.004875, 0.005464, 0.005012, 
46000, 0, 0.004831, 4.80661, 0, 0.005048, 0.005407, 0.005107, 0, 0.006559, 0.005129, 0, 0.005265, 0.005415, 0.005039, 
47000, 0, 0.005922, 4.77778, 0, 0.006621, 0.005611, 0.006226, 0, 0.006268, 0.005476, 0, 0.005157, 0.005484, 0.005168, 
48000, 0, 0.005515, 4.94977, 0, 0.005299, 0.008798, 0.006322, 0, 0.006667, 0.005452, 0, 0.005209, 0.005703, 0.005312, 
49000, 0, 0.005184, 4.90878, 0, 0.006563, 0.006196, 0.005242, 0, 0.006418, 0.005448, 0, 0.005247, 0.005717, 0.005321, 
50000, 0, 0.005444, 5.01761, 0, 0.005469, 0.005853, 0.005316, 0, 0.006545, 0.005536, 0, 0.005382, 0.005842, 0.005432, 
51000, 0, 0.005737, 5.16416, 0, 0.0056, 0.006367, 0.005617, 0, 0.007072, 0.005656, 0, 0.005649, 0.006491, 0.00575, 
52000, 0, 0.005643, 5.24792, 0, 0.005861, 0.006256, 0.005578, 0, 0.007003, 0.005902, 0, 0.00576, 0.00628, 0.006804, 
53000, 0, 0.005782, 5.32907, 0, 0.006016, 0.006382, 0.005697, 0, 0.007098, 0.005893, 0, 0.005719, 0.006437, 0.006836, 
54000, 0, 0.005929, 5.42192, 0, 0.005887, 0.006326, 0.005761, 0, 0.009414, 0.007768, 0, 0.006339, 0.0063, 0.005957, 
55000, 0, 0.005794, 5.47507, 0, 0.008713, 0.00802, 0.006248, 0, 0.007191, 0.006135, 0, 0.005968, 0.006728, 0.009256, 
56000, 0, 0.005843, 5.50684, 0, 0.008016, 0.008594, 0.00652, 0, 0.007215, 0.007209, 0, 0.00642, 0.006527, 0.006034, 
57000, 0, 0.005956, 5.60348, 0, 0.006504, 0.006884, 0.006284, 0, 0.007717, 0.006911, 0, 0.006357, 0.006652, 0.006379, 
58000, 0, 0.006258, 5.97736, 0, 0.006558, 0.007005, 0.006588, 0, 0.009311, 0.008144, 0, 0.006907, 0.006848, 0.00645, 
59000, 0, 0.006126, 5.88811, 0, 0.006407, 0.007352, 0.006253, 0, 0.008165, 0.006483, 0, 0.006592, 0.006916, 0.006388, 
60000, 0, 0.006212, 6.01305, 0, 0.006483, 0.006976, 0.006353, 0, 0.007793, 0.006594, 0, 0.006431, 0.007054, 0.006481, 
61000, 0, 0.006359, 5.95555, 0, 0.006597, 0.007099, 0.006467, 0, 0.007934, 0.006698, 0, 0.006514, 0.007091, 0.006566, 
62000, 0, 0.008561, 6.19183, 0, 0.007509, 0.009718, 0.007383, 0, 0.008052, 0.006795, 0, 0.006629, 0.0072, 0.006693, 
63000, 0, 0.006534, 6.16209, 0, 0.006815, 0.007329, 0.006657, 0, 0.008162, 0.008795, 0, 0.008775, 0.007898, 0.010527, 
64000, 0, 0.006645, 6.27552, 0, 0.006935, 0.007418, 0.00676, 0, 0.008315, 0.007019, 0, 0.006828, 0.007429, 0.006904, 
65000, 0, 0.007015, 6.68099, 0, 0.00701, 0.007556, 0.006839, 0, 0.008415, 0.007203, 0, 0.006919, 0.007555, 0.007002, 
66000, 0, 0.0079, 6.7867, 0, 0.007368, 0.007967, 0.00718, 0, 0.008747, 0.007423, 0, 0.007225, 0.007852, 0.009876, 
67000, 0, 0.007202, 6.65188, 0, 0.007464, 0.008059, 0.007375, 0, 0.008966, 0.007631, 0, 0.007376, 0.008016, 0.007443, 
68000, 0, 0.007979, 6.82235, 0, 0.00772, 0.008705, 0.007642, 0, 0.009427, 0.007872, 0, 0.007901, 0.009267, 0.007923, 
69000, 0, 0.007399, 6.85499, 0, 0.008349, 0.010282, 0.008061, 0, 0.013923, 0.012026, 0, 0.008818, 0.009071, 0.007974, 
70000, 0, 0.0075, 7.30521, 0, 0.007805, 0.008388, 0.007677, 0, 0.00932, 0.007948, 0, 0.010751, 0.009902, 0.007792, 
71000, 0, 0.008063, 7.22956, 0, 0.00792, 0.008404, 0.007672, 0, 0.009358, 0.012043, 0, 0.008562, 0.008459, 0.011499, 
72000, 0, 0.007684, 7.18478, 0, 0.008041, 0.008588, 0.007845, 0, 0.009564, 0.008118, 0, 0.007913, 0.00858, 0.007982, 
73000, 0, 0.007795, 7.2035, 0, 0.008135, 0.008679, 0.00793, 0, 0.011697, 0.010446, 0, 0.00829, 0.008693, 0.008108, 
74000, 0, 0.007886, 7.38444, 0, 0.009907, 0.00885, 0.008034, 0, 0.00988, 0.008625, 0, 0.008034, 0.008836, 0.008152, 
75000, 0, 0.008048, 7.44363, 0, 0.010981, 0.010834, 0.008118, 0, 0.009935, 0.008419, 0, 0.008203, 0.009524, 0.009582, 
76000, 0, 0.008019, 7.4525, 0, 0.011232, 0.012197, 0.011025, 0, 0.013757, 0.011561, 0, 0.011143, 0.01221, 0.008716, 
77000, 0, 0.00821, 7.51419, 0, 0.009884, 0.011004, 0.01076, 0, 0.012619, 0.008659, 0, 0.008411, 0.009145, 0.008512, 
78000, 0, 0.008275, 7.65073, 0, 0.008647, 0.009232, 0.008428, 0, 0.010327, 0.008753, 0, 0.008544, 0.009259, 0.008593, 
79000, 0, 0.00842, 8.05161, 0, 0.008664, 0.011209, 0.010883, 0, 0.010685, 0.008869, 0, 0.008641, 0.009365, 0.01158, 
80000, 0, 0.008708, 8.06694, 0, 0.009038, 0.010292, 0.00918, 0, 0.011095, 0.011388, 0, 0.009195, 0.00969, 0.009423, 
81000, 0, 0.008756, 8.42897, 0, 0.008979, 0.009625, 0.009484, 0, 0.013008, 0.009082, 0, 0.008854, 0.009618, 0.008901, 
82000, 0, 0.00869, 8.13511, 0, 0.009069, 0.009739, 0.00885, 0, 0.010718, 0.009172, 0, 0.008952, 0.009746, 0.009034, 
83000, 0, 0.008795, 8.35845, 0, 0.009196, 0.009806, 0.008858, 0, 0.010967, 0.009317, 0, 0.009079, 0.009829, 0.009141, 
84000, 0, 0.008856, 8.31375, 0, 0.009269, 0.009934, 0.009168, 0, 0.011092, 0.009371, 0, 0.009108, 0.009936, 0.009199, 
85000, 0, 0.009062, 8.3319, 0, 0.010682, 0.009967, 0.009071, 0, 0.011138, 0.009501, 0, 0.009253, 0.0101, 0.012029, 
86000, 0, 0.009112, 8.55141, 0, 0.009504, 0.014154, 0.010681, 0, 0.014454, 0.009922, 0, 0.009387, 0.011867, 0.011189, 
87000, 0, 0.009261, 8.70164, 0, 0.009553, 0.01029, 0.00938, 0, 0.011459, 0.009725, 0, 0.009419, 0.010248, 0.009534, 
88000, 0, 0.009316, 8.69284, 0, 0.009702, 0.010386, 0.00959, 0, 0.011574, 0.009808, 0, 0.009581, 0.010388, 0.009636, 
89000, 0, 0.009609, 8.97145, 0, 0.00985, 0.010624, 0.009728, 0, 0.011749, 0.009994, 0, 0.010078, 0.010675, 0.009879, 
90000, 0, 0.009508, 8.79654, 0, 0.009908, 0.010619, 0.009652, 0, 0.011817, 0.010048, 0, 0.00996, 0.010642, 0.009872, 
91000, 0, 0.009513, 9.13473, 0, 0.010082, 0.010971, 0.01033, 0, 0.012193, 0.010898, 0, 0.010167, 0.011101, 0.010055, 
92000, 0, 0.009682, 9.24349, 0, 0.010148, 0.01084, 0.009853, 0, 0.012064, 0.010226, 0, 0.010005, 0.010817, 0.010066, 
93000, 0, 0.012696, 9.20714, 0, 0.010201, 0.011022, 0.011187, 0, 0.014713, 0.01036, 0, 0.010047, 0.010924, 0.01016, 
94000, 0, 0.012584, 9.51643, 0, 0.010728, 0.012157, 0.010984, 0, 0.01286, 0.011244, 0, 0.010486, 0.011928, 0.010721, 
95000, 0, 0.010351, 9.62699, 0, 0.010409, 0.011157, 0.010149, 0, 0.012425, 0.010566, 0, 0.010261, 0.01116, 0.010383, 
96000, 0, 0.010569, 10.2222, 0, 0.011073, 0.013434, 0.010729, 0, 0.013793, 0.011182, 0, 0.011087, 0.011647, 0.011038, 
97000, 0, 0.012654, 9.78942, 0, 0.010594, 0.011381, 0.010413, 0, 0.019566, 0.013327, 0, 0.011676, 0.014426, 0.011351, 
98000, 0, 0.010202, 9.87677, 0, 0.011299, 0.011881, 0.010769, 0, 0.013495, 0.011202, 0, 0.011082, 0.01184, 0.01114, 
99000, 0, 0.01351, 10.0161, 0, 0.010854, 0.011716, 0.01061, 0, 0.013034, 0.011013, 0, 0.010774, 0.011694, 0.010837, 
100000, 0, 0.01054, 9.91232, 0, 0.01091, 0.011709, 0.011803, 0, 0.016191, 0.011082, 0, 0.010786, 0.011712, 0.010897, 
101000, 0, 0.010627, 10.2271, 0, 0.011598, 0.012174, 0.011298, 0, 0.013482, 0.011606, 0, 0.011133, 0.012403, 0.011249, 
102000, 0, 0.010962, 10.4222, 0, 0.011103, 0.01194, 0.011008, 0, 0.013396, 0.011259, 0, 0.010979, 0.011962, 0.011089, 
103000, 0, 0.011028, 10.2881, 0, 0.011269, 0.012068, 0.010962, 0, 0.013489, 0.011437, 0, 0.011058, 0.012061, 0.011209, 
104000, 0, 0.010951, 10.4886, 0, 0.012776, 0.012954, 0.011777, 0, 0.014623, 0.012289, 0, 0.012202, 0.012889, 0.011835, 
105000, 0, 0.013951, 10.4161, 0, 0.013063, 0.015255, 0.011198, 0, 0.013714, 0.011637, 0, 0.011309, 0.012318, 0.011408, 
106000, 0, 0.011291, 10.7049, 0, 0.011538, 0.017065, 0.0116, 0, 0.013873, 0.011695, 0, 0.011381, 0.012397, 0.011529, 
107000, 0, 0.011241, 10.622, 0, 0.01187, 0.012844, 0.01154, 0, 0.014312, 0.011963, 0, 0.011647, 0.012688, 0.01204, 
108000, 0, 0.011404, 11.1043, 0, 0.011904, 0.013535, 0.01192, 0, 0.01447, 0.012379, 0, 0.011703, 0.0131, 0.012146, 
109000, 0, 0.01145, 10.9064, 0, 0.013822, 0.015384, 0.011709, 0, 0.014742, 0.013261, 0, 0.012307, 0.013407, 0.011994, 
