1000 MC LR ANTI:FALSE CV:TRUE 0.0601297 0.245214 9.34025 0.572118 0.0182708 20.914 0.00199125 1.23216e-05 20.0853 5.527

1000 MC LR ANTI:FALSE CV:TRUE 0.0595018 0.24393 9.11751 0.543675 0.0135312 14.689 0.00154201 7.57446e-06 12.2105 6.984

1000 MC LR ANTI:FALSE CV:TRUE 0.0635512 0.252094 9.48614 0.502073 0.0121516 13.0991 0.00137896 5.83443e-06 9.30634 6.523

1000 MC LR ANTI:FALSE CV:TRUE 0.0663067 0.257501 9.55937 0.507505 0.0126904 13.7921 0.00145314 6.67913e-06 10.7153 6.3

1000 MC LR ANTI:FALSE CV:TRUE 0.0655264 0.255981 9.91232 0.556381 0.0182819 21.0338 0.00193519 1.17244e-05 19.1088 5.838

1000 MC LR ANTI:FALSE CV:TRUE 0.0586694 0.242218 8.89096 0.462632 0.0100948 10.5784 0.00124193 4.91449e-06 7.79569 6.055

1000 MC LR ANTI:FALSE CV:TRUE 0.0663178 0.257522 9.62676 0.533722 0.0150863 16.86 0.00164607 8.13214e-06 13.0826 5.862

1000 MC LR ANTI:FALSE CV:TRUE 0.0611986 0.247384 9.35316 0.552383 0.0170073 19.3356 0.00199343 1.54441e-05 25.5576 5.757

1000 MC LR ANTI:FALSE CV:TRUE 0.0616103 0.248214 9.45644 0.547511 0.0138679 15.1192 0.00154112 7.71588e-06 12.4718 5.747

1000 MC LR ANTI:FALSE CV:TRUE 0.0646363 0.254237 9.0974 0.489427 0.0119185 12.868 0.0014942 9.76871e-06 16.0604 6.652

5000 MC LR ANTI:FALSE CV:TRUE 0.012134 0.110154 9.3393 0.567572 0.0174659 19.855 0.000386881 2.57566e-06 4.22766 28.904

5000 MC LR ANTI:FALSE CV:TRUE 0.0123854 0.11129 9.3395 0.554376 0.0164931 18.6263 0.000362572 2.16652e-06 3.53268 33.118

5000 MC LR ANTI:FALSE CV:TRUE 0.0124621 0.111634 9.37055 0.533907 0.014318 15.8189 0.000320554 1.71791e-06 2.7864 30.218

5000 MC LR ANTI:FALSE CV:TRUE 0.0122355 0.110614 9.41159 0.522973 0.0139441 15.3858 0.000316629 1.69156e-06 2.74082 31.837

5000 MC LR ANTI:FALSE CV:TRUE 0.012581 0.112165 9.36942 0.540567 0.0154735 17.3384 0.000342983 1.97264e-06 3.21107 34.958

5000 MC LR ANTI:FALSE CV:TRUE 0.0127374 0.11286 9.36287 0.516649 0.0151008 16.9934 0.000347568 2.167e-06 3.54102 36.476

5000 MC LR ANTI:FALSE CV:TRUE 0.0120641 0.109837 9.33713 0.524364 0.0154894 17.468 0.000347416 2.04962e-06 3.33783 36.873

5000 MC LR ANTI:FALSE CV:TRUE 0.0128033 0.113151 9.53657 0.552739 0.0167381 18.9688 0.000372178 2.40185e-06 3.93496 36.871

5000 MC LR ANTI:FALSE CV:TRUE 0.0122416 0.110642 9.35375 0.529887 0.0145461 16.1545 0.000322347 1.63335e-06 2.63486 32.131

5000 MC LR ANTI:FALSE CV:TRUE 0.0127434 0.112887 9.41938 0.562803 0.0165099 18.5928 0.000365201 2.24976e-06 3.67687 30.589

10000 MC LR ANTI:FALSE CV:TRUE 0.0062779 0.0792332 9.52275 0.532232 0.0158032 17.8402 0.000185678 1.53974e-06 2.56598 62.361

10000 MC LR ANTI:FALSE CV:TRUE 0.00626769 0.0791687 9.40959 0.542795 0.0166333 18.8932 0.000189924 1.32393e-06 2.17823 67.149

10000 MC LR ANTI:FALSE CV:TRUE 0.00639554 0.0799721 9.53337 0.542131 0.0156805 17.6082 0.000177193 1.15548e-06 1.89695 65.584

10000 MC LR ANTI:FALSE CV:TRUE 0.00631659 0.079477 9.55738 0.55582 0.0176146 20.1345 0.000193607 1.27163e-06 2.08435 63.393

10000 MC LR ANTI:FALSE CV:TRUE 0.00612885 0.078287 9.45837 0.54354 0.0166302 18.8841 0.000187153 1.27483e-06 2.09563 65.296

10000 MC LR ANTI:FALSE CV:TRUE 0.0062271 0.0789119 9.43243 0.536953 0.0158179 17.8286 0.000178701 1.11665e-06 1.82581 62.801

10000 MC LR ANTI:FALSE CV:TRUE 0.00634585 0.0796609 9.50485 0.561868 0.0173943 19.796 0.000192034 1.21638e-06 1.98832 60.533

10000 MC LR ANTI:FALSE CV:TRUE 0.00611538 0.0782009 9.43805 0.564311 0.0171048 19.3879 0.000187267 1.12918e-06 1.84079 64.315

10000 MC LR ANTI:FALSE CV:TRUE 0.00641599 0.0800999 9.51941 0.566529 0.0176435 20.1022 0.000194503 1.27068e-06 2.0818 67.408

10000 MC LR ANTI:FALSE CV:TRUE 0.00628682 0.0792895 9.46842 0.540834 0.015467 17.3279 0.000175255 1.10809e-06 1.8153 61.822

25000 MC LR ANTI:FALSE CV:TRUE 0.00248946 0.0498945 9.4332 0.562402 0.0171016 19.3963 7.42009e-05 4.37648e-07 0.712599 154.718

25000 MC LR ANTI:FALSE CV:TRUE 0.00248542 0.049854 9.34502 0.540175 0.0153319 17.1494 6.93321e-05 4.22583e-07 0.690483 160.086

25000 MC LR ANTI:FALSE CV:TRUE 0.00251904 0.05019 9.44675 0.547617 0.0167549 19.0257 7.76034e-05 6.2512e-07 1.03896 170.308

25000 MC LR ANTI:FALSE CV:TRUE 0.00248887 0.0498886 9.451 0.543424 0.0163145 18.4576 7.43103e-05 5.12198e-07 0.842705 150.676

25000 MC LR ANTI:FALSE CV:TRUE 0.00245888 0.0495871 9.44564 0.538823 0.0159512 17.9966 7.20864e-05 4.78106e-07 0.785349 166.476

25000 MC LR ANTI:FALSE CV:TRUE 0.00249962 0.0499962 9.41689 0.530631 0.0151929 17.0248 6.92429e-05 4.33134e-07 0.708831 151.387

25000 MC LR ANTI:FALSE CV:TRUE 0.00248275 0.0498272 9.49616 0.550507 0.0171729 19.5722 7.69025e-05 5.44986e-07 0.898356 158.622

25000 MC LR ANTI:FALSE CV:TRUE 0.0024575 0.0495731 9.43582 0.5479 0.0166103 18.8281 7.47133e-05 5.08096e-07 0.835491 159.844

25000 MC LR ANTI:FALSE CV:TRUE 0.00244508 0.0494478 9.37819 0.548352 0.016806 19.0899 7.63796e-05 5.66636e-07 0.937056 157.877

25000 MC LR ANTI:FALSE CV:TRUE 0.00248023 0.0498019 9.48079 0.550094 0.0170015 19.343 7.71215e-05 5.57915e-07 0.920517 153.922

50000 MC LR ANTI:FALSE CV:TRUE 0.00125698 0.0354539 9.47811 0.553019 0.0168686 19.1436 3.76006e-05 2.4718e-07 0.405406 303.072

50000 MC LR ANTI:FALSE CV:TRUE 0.00122206 0.0349579 9.40275 0.545716 0.0163549 18.4969 3.72113e-05 2.63388e-07 0.434321 313.166

50000 MC LR ANTI:FALSE CV:TRUE 0.00123857 0.0351934 9.46202 0.54467 0.0158191 17.7788 3.52463e-05 2.13227e-07 0.348174 315.096

50000 MC LR ANTI:FALSE CV:TRUE 0.00125248 0.0353905 9.48059 0.550111 0.0169543 19.2789 3.82146e-05 2.70361e-07 0.445569 304.139

50000 MC LR ANTI:FALSE CV:TRUE 0.00125905 0.035483 9.47468 0.544892 0.016248 18.3578 3.66745e-05 2.42818e-07 0.398593 307.668

50000 MC LR ANTI:FALSE CV:TRUE 0.00123391 0.0351271 9.44226 0.55091 0.0163432 18.4466 3.62815e-05 2.27053e-07 0.371498 297.483

50000 MC LR ANTI:FALSE CV:TRUE 0.00125903 0.0354829 9.47044 0.550398 0.0162274 18.2931 3.64211e-05 2.34546e-07 0.384416 296.384

50000 MC LR ANTI:FALSE CV:TRUE 0.00124832 0.0353315 9.44174 0.544201 0.016505 18.7102 3.74766e-05 2.60983e-07 0.429723 305.21

50000 MC LR ANTI:FALSE CV:TRUE 0.0012481 0.0353285 9.37114 0.547493 0.0162295 18.3154 3.66595e-05 2.45209e-07 0.402932 312.54

50000 MC LR ANTI:FALSE CV:TRUE 0.00123234 0.0351047 9.41082 0.550512 0.0163863 18.5075 3.6874e-05 2.43449e-07 0.399577 307.246

100000 MC LR ANTI:FALSE CV:TRUE 0.000621485 0.0249296 9.45165 0.547296 0.0163933 18.5384 1.82686e-05 1.1672e-07 0.191194 618.182

100000 MC LR ANTI:FALSE CV:TRUE 0.000617252 0.0248445 9.41727 0.548218 0.0163821 18.5171 1.82865e-05 1.17567e-07 0.192661 619.933

100000 MC LR ANTI:FALSE CV:TRUE 0.000622319 0.0249463 9.46564 0.544524 0.0160839 18.1382 1.81052e-05 1.18208e-07 0.193949 611.91

100000 MC LR ANTI:FALSE CV:TRUE 0.00062144 0.0249287 9.43892 0.546059 0.0158764 17.8471 1.77297e-05 1.09166e-07 0.178471 594.82

100000 MC LR ANTI:FALSE CV:TRUE 0.000621116 0.0249222 9.45156 0.542171 0.016127 18.2122 1.82675e-05 1.22395e-07 0.201102 616.627

100000 MC LR ANTI:FALSE CV:TRUE 0.000619998 0.0248998 9.4236 0.537263 0.015591 17.5195 1.77767e-05 1.17734e-07 0.193403 618.338

100000 MC LR ANTI:FALSE CV:TRUE 0.000621617 0.0249322 9.434 0.539388 0.0158768 17.8921 1.78327e-05 1.11635e-07 0.182627 615.929

100000 MC LR ANTI:FALSE CV:TRUE 0.000621547 0.0249308 9.42248 0.539555 0.0158956 17.9164 1.78353e-05 1.14326e-07 0.187432 639.242

100000 MC LR ANTI:FALSE CV:TRUE 0.000626012 0.0250202 9.43287 0.536216 0.015682 17.6495 1.7839e-05 1.1659e-07 0.191289 621.478

100000 MC LR ANTI:FALSE CV:TRUE 0.000621481 0.0249295 9.44474 0.545263 0.0165577 18.7745 1.87903e-05 1.31449e-07 0.216493 603.244

200000 MC LR ANTI:FALSE CV:TRUE 0.000311494 0.0176492 9.44552 0.545002 0.0164304 18.6039 9.29394e-06 6.32799e-08 0.104045 1172.78

200000 MC LR ANTI:FALSE CV:TRUE 0.000311914 0.0176611 9.44351 0.538949 0.015812 17.8074 8.93532e-06 5.80673e-08 0.095262 1233.18

200000 MC LR ANTI:FALSE CV:TRUE 0.000313441 0.0177043 9.48042 0.540304 0.0160494 18.1196 9.05896e-06 6.00525e-08 0.0986352 1205.61

200000 MC LR ANTI:FALSE CV:TRUE 0.000310295 0.0176152 9.44784 0.543632 0.0161135 18.1842 9.04077e-06 5.81818e-08 0.0953621 1233.41

200000 MC LR ANTI:FALSE CV:TRUE 0.000313889 0.0177169 9.47232 0.540076 0.0159532 17.991 8.99652e-06 5.82656e-08 0.0955422 1210.32

200000 MC LR ANTI:FALSE CV:TRUE 0.000310091 0.0176094 9.42611 0.545974 0.0163722 18.5187 9.27109e-06 6.39501e-08 0.105272 1275.68

200000 MC LR ANTI:FALSE CV:TRUE 0.000312066 0.0176654 9.46468 0.53993 0.0160245 18.0884 9.09538e-06 6.15362e-08 0.101198 1254.56

200000 MC LR ANTI:FALSE CV:TRUE 0.00031112 0.0176386 9.43541 0.547048 0.0164421 18.6061 9.26052e-06 6.18829e-08 0.101638 1212.91

200000 MC LR ANTI:FALSE CV:TRUE 0.000308677 0.0175692 9.43568 0.546688 0.0161859 18.2617 9.04811e-06 5.73079e-08 0.0938258 1210.15

200000 MC LR ANTI:FALSE CV:TRUE 0.000310303 0.0176154 9.43981 0.544598 0.016284 18.4085 9.13896e-06 6.0199e-08 0.0988201 1218.71

